id,type,lat,lon
way/889607112,Polygon,-7.0693797599999995,109.79435412000001
way/889607113,Polygon,-7.069381040000001,109.79444708000001
way/889607114,Polygon,-7.069284033333333,109.7946589
way/889607115,Polygon,-7.06947772,109.79410619999999
way/889607116,Polygon,-7.069469157142857,109.79399670000001
way/889607117,Polygon,-7.0699213,109.78892135999999
way/889607118,Polygon,-7.0700695,109.78915477999999
way/889607119,Polygon,-7.0697730199999995,109.78935335999999
way/889607120,Polygon,-7.06977086,109.79004796
way/889607121,Polygon,-7.06974446,109.78986814
way/889616888,Polygon,-7.068922819999999,109.7891795
way/889616889,Polygon,-7.069077180000001,109.78907138
way/889616890,Polygon,-7.069167500000001,109.78979772
way/889616891,Polygon,-7.069188457142857,109.78988818571429
way/889616892,Polygon,-7.069368419999999,109.78984034
way/889616893,Polygon,-7.0694643600000004,109.79002684
way/889616894,Polygon,-7.06908344,109.79015562
way/889616895,Polygon,-7.069654257142857,109.79032842857143
way/889616896,Polygon,-7.06956678,109.7899722
way/889616897,Polygon,-7.069336460000001,109.78959993999999
way/889616898,Polygon,-7.069140420000001,109.78867832
way/889616899,Polygon,-7.06877212,109.78875378000001
way/889616900,Polygon,-7.0688332800000016,109.78847664
way/889616901,Polygon,-7.069121440000001,109.78847788
way/889616902,Polygon,-7.06910084,109.7883919
way/889616903,Polygon,-7.0690842,109.78822182857144
way/889616904,Polygon,-7.068932228571428,109.78828311428572
way/889616905,Polygon,-7.06859326,109.78954932000002
way/889616906,Polygon,-7.06859298,109.78973384000001
way/889616907,Polygon,-7.0686633400000005,109.78969198
way/889616908,Polygon,-7.06846472,109.78997726
way/889616909,Polygon,-7.068603319999999,109.78998474
way/889616910,Polygon,-7.0686688,109.78991383999998
way/889616911,Polygon,-7.068725957142857,109.78995848571428
way/889616912,Polygon,-7.06823058,109.79003258
way/889616913,Polygon,-7.068360660000001,109.79029578
way/889616914,Polygon,-7.068402659999999,109.79018042
way/889616915,Polygon,-7.068531879999999,109.79030723999999
way/889616916,Polygon,-7.06828232,109.78823127999999
way/889616917,Polygon,-7.0686262000000015,109.78839516000001
way/889616918,Polygon,-7.068557442857143,109.78822658571428
way/889616919,Polygon,-7.068719657142857,109.78826017142856
way/889616920,Polygon,-7.06894094,109.78796015999998
way/889616921,Polygon,-7.06893202,109.7878029
way/889616922,Polygon,-7.069068679999999,109.78780674
way/889616924,Polygon,-7.0691549600000005,109.78717832
way/889616925,Polygon,-7.0693065200000005,109.7872829
way/889616926,Polygon,-7.06897606,109.78716104
way/889616927,Polygon,-7.0689711200000005,109.78727441999999
way/889616928,Polygon,-7.0690386599999995,109.78744295999999
way/889616929,Polygon,-7.06918182,109.78740234000001
way/889616930,Polygon,-7.06925162,109.78738935999999
way/889616931,Polygon,-7.0685835400000006,109.78800752
way/889618427,Polygon,-7.069344014285713,109.78793495714287
way/889618428,Polygon,-7.069242071428571,109.78787644285714
way/889618429,Polygon,-7.068564839999999,109.78658207999999
way/889618430,Polygon,-7.06879908,109.78642047999999
way/889618431,Polygon,-7.0688705999999994,109.78650558
way/889618432,Polygon,-7.06889028,109.78668364
way/889618433,Polygon,-7.069045839999999,109.78653088000002
way/889618434,Polygon,-7.069117680000001,109.78667456000001
way/889618435,Polygon,-7.069146399999999,109.7868093
way/889618436,Polygon,-7.06899166,109.78685365999999
way/889618437,Polygon,-7.06901314,109.78691896000001
way/889618438,Polygon,-7.06922748,109.78699758
way/889618439,Polygon,-7.06873824,109.78757370000001
way/889618440,Polygon,-7.06885032,109.78752146
way/889618441,Polygon,-7.06863994,109.7875016
way/889618442,Polygon,-7.06858616,109.7876321
way/889618443,Polygon,-7.06837958,109.78774383999999
way/889618444,Polygon,-7.068533160000001,109.78776684000002
way/889618445,Polygon,-7.068448940000001,109.78790576000002
way/889618446,Polygon,-7.068451319999999,109.78801982
way/889618447,Polygon,-7.068244671428572,109.78796611428571
way/889618448,Polygon,-7.0692576,109.7865091
way/889618449,Polygon,-7.069317319999999,109.78663112
way/889618450,Polygon,-7.06936175,109.78684521666666
way/889618451,Polygon,-7.069362959999999,109.78692507999999
way/889618452,Polygon,-7.069507379999999,109.78701301999999
way/889618453,Polygon,-7.0696755,109.78666986
way/889618454,Polygon,-7.069782157142856,109.78654174285715
way/889618455,Polygon,-7.069019679999999,109.78641827999999
way/889618456,Polygon,-7.06945312,109.78725902000001
way/889618457,Polygon,-7.068859499999999,109.788322
way/889618458,Polygon,-7.074893499999999,109.78984016
way/895059359,Polygon,-7.066435779999999,109.78836572
way/895061276,Polygon,-7.06813432,109.7925089
way/895061277,Polygon,-7.06816602,109.79271186000001
way/895061278,Polygon,-7.06824254,109.79242452000001
way/895061279,Polygon,-7.0682734,109.79383103999999
way/895061280,Polygon,-7.0682550399999995,109.79363212000001
way/895061281,Polygon,-7.06824862,109.79331952
way/895061282,Polygon,-7.06836048,109.79330448
way/895063249,Polygon,-7.068068699999999,109.79218501666668
way/895063250,Polygon,-7.068074780000001,109.79225965999998
way/905201641,Polygon,-7.080175939999999,109.78329000000001
way/914835309,Polygon,-7.06590212,109.78566888
way/914835310,Polygon,-7.0650302,109.78566479999999
way/914835312,Polygon,-7.064391400000001,109.785338
way/914835313,Polygon,-7.0645193399999995,109.78494486
way/914835314,Polygon,-7.0644073999999994,109.78561166666668
way/914835315,Polygon,-7.0649118,109.78579400000001
way/914835316,Polygon,-7.06496308,109.78568324
way/914837415,Polygon,-7.082421259999999,109.78588006
way/914837416,Polygon,-7.081035777777779,109.78538244444445
way/914837417,Polygon,-7.08070046,109.78438960000001
way/914837418,Polygon,-7.08074985,109.78444917499999
way/914837419,Polygon,-7.08047208,109.78412841999997
way/914837420,Polygon,-7.08074242,109.78455145999999
way/914837421,Polygon,-7.080310819999999,109.78333675999997
way/914837422,Polygon,-7.07958398,109.78384368000002
way/914837423,Polygon,-7.0796703999999995,109.78376561428571
way/914837424,Polygon,-7.079471857142857,109.78295541428572
way/914837425,Polygon,-7.079158100000001,109.78346125
way/914838164,Polygon,-7.082484120000001,109.7863963
way/914839668,Polygon,-7.06521726,109.78583832
way/930397939,Polygon,-7.07313832,109.78384304
way/930397940,Polygon,-7.0724585200000005,109.78400742
way/930397941,Polygon,-7.072737460000001,109.78391698
way/930397942,Polygon,-7.0725967999999995,109.78365301666668
way/930397943,Polygon,-7.072844519999999,109.78425336000001
way/930397944,Polygon,-7.072985,109.78449460000002
way/930397945,Polygon,-7.07188792,109.78379570000001
way/930397946,Polygon,-7.071836520000001,109.78356266
way/930397947,Polygon,-7.0716936200000005,109.7835576
way/930397948,Polygon,-7.07149856,109.78377762
way/930397949,Polygon,-7.07122842,109.78361135999998
way/930397950,Polygon,-7.07094664,109.78368206
way/930397951,Polygon,-7.070032980000001,109.78429552
way/930397952,Polygon,-7.070911316666667,109.78478401666666
way/930397953,Polygon,-7.073917460000001,109.78580470000001
way/930397954,Polygon,-7.073918900000001,109.78565203999999
way/930397955,Polygon,-7.0740661000000005,109.78582914
way/930397956,Polygon,-7.074052740000001,109.78573037999999
way/930397957,Polygon,-7.0742362,109.78573036
way/930397958,Polygon,-7.07423088,109.78553514000001
way/930397959,Polygon,-7.07385652,109.78598055999998
way/930397960,Polygon,-7.07414638,109.78604791999999
way/930397961,Polygon,-7.0742756799999995,109.78603616000001
way/930397962,Polygon,-7.07442092,109.78611328
way/930397963,Polygon,-7.0745419,109.78600164
way/930397964,Polygon,-7.074685049999999,109.78604990000001
way/930397965,Polygon,-7.07455456,109.78613447999999
way/930397966,Polygon,-7.0749010000000006,109.78599751666667
way/930397967,Polygon,-7.075049760000001,109.78593066
way/930397968,Polygon,-7.074385480000001,109.78572986000002
way/930397969,Polygon,-7.074713120000001,109.78570061999999
way/930397970,Polygon,-7.07469722,109.78551508000001
way/930397971,Polygon,-7.0748736999999995,109.78569212
way/930397973,Polygon,-7.074920520000001,109.78537098000001
way/930397974,Polygon,-7.0751215799999985,109.78559688
way/930397975,Polygon,-7.0751744,109.78529911999999
way/930397976,Polygon,-7.075222020000001,109.78584831999999
way/930397977,Polygon,-7.075319739999999,109.7858117
way/930397978,Polygon,-7.075348119999999,109.78608688
way/930397979,Polygon,-7.075418279999999,109.7862683
way/930397980,Polygon,-7.07577685,109.78536998333334
way/930397981,Polygon,-7.075934620000001,109.78532092
way/930397982,Polygon,-7.07606274,109.7852379
way/930397983,Polygon,-7.0761301,109.78535439999999
way/930397984,Polygon,-7.07605174,109.78536258000001
way/930397985,Polygon,-7.07627194,109.78525955999999
way/930397986,Polygon,-7.076804866666667,109.78419886666667
way/930397987,Polygon,-7.0768973666666675,109.78416536666668
way/930397988,Polygon,-7.0773110400000006,109.7838254
way/930397989,Polygon,-7.0776443,109.78371254000001
way/930397990,Polygon,-7.07771688,109.7836917
way/930397991,Polygon,-7.07780226,109.78368138
way/930397992,Polygon,-7.0780407,109.78380187999998
way/930397993,Polygon,-7.07804048,109.78354994000001
way/930397994,Polygon,-7.07822388,109.7837837
way/930397995,Polygon,-7.078270399999999,109.78352089999998
way/930397996,Polygon,-7.07837662,109.78353107999999
way/930397997,Polygon,-7.0784256,109.78348804
way/930397998,Polygon,-7.078334580000001,109.78343192
way/930397999,Polygon,-7.07803878,109.78341535999998
way/930398000,Polygon,-7.07862428,109.78342652
way/930398001,Polygon,-7.0787571,109.7833846
way/930398002,Polygon,-7.07885486,109.7831776
way/930398003,Polygon,-7.07898168,109.78315826000001
way/930398004,Polygon,-7.0787435,109.78362884
way/930398005,Polygon,-7.078970550000001,109.78353006666664
way/930410296,Polygon,-7.078731742857143,109.78422508571428
way/930410297,Polygon,-7.0789018200000005,109.78430556
way/930410299,Polygon,-7.078813479999999,109.78441540000001
way/930410300,Polygon,-7.078762899999999,109.78446702000001
way/930410301,Polygon,-7.07853956,109.78471138
way/930410302,Polygon,-7.0784072,109.78437363333332
way/930410303,Polygon,-7.078424780000001,109.78448533999999
way/930410304,Polygon,-7.078603999999999,109.78463852
way/930410305,Polygon,-7.0783030600000005,109.78473507999999
way/930410306,Polygon,-7.078234859999999,109.78485054000001
way/930410307,Polygon,-7.0784262600000005,109.7849279
way/930410308,Polygon,-7.07824912,109.78501552
way/930410309,Polygon,-7.07819556,109.78505144
way/930410310,Polygon,-7.07814602,109.78535868000002
way/930410311,Polygon,-7.07821098,109.78534512000002
way/930410313,Polygon,-7.078111000000001,109.78560151428573
way/930410314,Polygon,-7.07817642,109.78587927999999
way/930410315,Polygon,-7.078246180000001,109.78596516000002
way/930410316,Polygon,-7.07865168,109.78614962000002
way/930410317,Polygon,-7.078385280000001,109.78579886000003
way/930410318,Polygon,-7.078776500000001,109.78560146
way/930410319,Polygon,-7.078360720000001,109.78552098
way/930410320,Polygon,-7.0784536000000005,109.7851443
way/930410321,Polygon,-7.07857556,109.7850623
way/930410322,Polygon,-7.078687942857143,109.78481387142857
way/930410323,Polygon,-7.078853,109.78475382857144
way/930410324,Polygon,-7.07880462,109.78462496
way/930410325,Polygon,-7.07896444,109.7845902
way/930410326,Polygon,-7.0777271200000005,109.78574189999999
way/930410327,Polygon,-7.077383759999999,109.78521185999998
way/930410328,Polygon,-7.07127614,109.78599239999998
way/930410329,Polygon,-7.068905799999999,109.78575178571427
way/930410330,Polygon,-7.07467518,109.78462902000001
way/930410331,Polygon,-7.073353760000001,109.78431025999998
way/930410332,Polygon,-7.0730602000000005,109.78416758333333
way/931783927,Polygon,-7.074501839999999,109.79928132
way/931783930,Polygon,-7.0744512,109.79933574000002
way/944654603,Polygon,-7.07390768,109.7915156
way/944654604,Polygon,-7.0740162,109.79150075
way/944654606,Polygon,-7.0734321,109.79020026
way/944654607,Polygon,-7.073451039999999,109.79041212
way/944654608,Polygon,-7.074210840000001,109.79001848
way/944654609,Polygon,-7.0730441200000005,109.79023118
way/944654610,Polygon,-7.074504040000001,109.79151684000001
way/944654611,Polygon,-7.07476932,109.79118678
way/944654612,Polygon,-7.0745856499999995,109.79125558333332
way/944654613,Polygon,-7.07403915,109.792223975
way/944654614,Polygon,-7.07416568,109.79215328000001
way/944654615,Polygon,-7.074389859999999,109.79205328
way/944654616,Polygon,-7.074355220000001,109.7918991
way/944654617,Polygon,-7.074453419999999,109.79183634
way/944654618,Polygon,-7.07460004,109.79179976
way/944654619,Polygon,-7.0745883,109.79227382000002
way/944654620,Polygon,-7.0742748,109.7921648
way/944654621,Polygon,-7.07421512,109.7925069
way/944654622,Polygon,-7.074353879999999,109.79240106
way/944654623,Polygon,-7.0746715600000005,109.79225912
way/944654624,Polygon,-7.07488604,109.79211246
way/944654625,Polygon,-7.0742623600000005,109.7913746
way/944654626,Polygon,-7.0743243499999995,109.79158465
way/944654627,Polygon,-7.07468686,109.79147602
way/944654628,Polygon,-7.074951260000001,109.79132537999999
way/944654629,Polygon,-7.075085059999999,109.79106186000001
way/944654630,Polygon,-7.074800139999999,109.79171818
way/944654631,Polygon,-7.074911159999999,109.7916572
way/944654632,Polygon,-7.07508908,109.79174436000001
way/944654633,Polygon,-7.074976619999999,109.79182628000001
way/944654634,Polygon,-7.075256319999999,109.79162521999999
way/944654635,Polygon,-7.07515228,109.791218
way/944654636,Polygon,-7.07520478,109.79101849999999
way/944654637,Polygon,-7.07528084,109.79101762
way/944654638,Polygon,-7.075386399999999,109.79126355999999
way/944654639,Polygon,-7.075455460000001,109.79151052
way/944654640,Polygon,-7.07522112,109.79137455999998
way/944654641,Polygon,-7.0756751,109.79147898000001
way/944654642,Polygon,-7.075662080000001,109.79180517999998
way/944654643,Polygon,-7.07822562,109.79035430000002
way/944654644,Polygon,-7.0782245,109.78975299999999
way/944654645,Polygon,-7.0784605,109.78999045999998
way/944654646,Polygon,-7.078437259999999,109.79005551999998
way/944654647,Polygon,-7.078475499999999,109.79024188000001
way/944654648,Polygon,-7.07839338,109.79011748
way/944654649,Polygon,-7.078682660000001,109.79040692000001
way/944654650,Polygon,-7.078929079999999,109.79037204
way/944654651,Polygon,-7.0788180800000005,109.78962614
way/944654652,Polygon,-7.0788717199999995,109.78974112
way/944654653,Polygon,-7.078769460000001,109.78927261999999
way/944654654,Polygon,-7.0789896,109.78890928000001
way/944654655,Polygon,-7.07898642,109.78900658
way/944654656,Polygon,-7.079037420000001,109.78938208
way/944654657,Polygon,-7.07902318,109.7895513
way/944654658,Polygon,-7.078934940000001,109.78948714
way/944654659,Polygon,-7.07903776,109.78974063999999
way/944654660,Polygon,-7.078386325,109.790412425
way/944654661,Polygon,-7.0710340799999996,109.79614799999999
way/944654662,Polygon,-7.0709028599999995,109.79613812
way/944654663,Polygon,-7.070959525,109.79619904999998
way/944654664,Polygon,-7.070684040000001,109.79605194000001
way/944654665,Polygon,-7.07072838,109.7958453
way/944654666,Polygon,-7.070456,109.79563702
way/944654667,Polygon,-7.07045116,109.79570157999999
way/944654668,Polygon,-7.070565800000001,109.79580853333333
way/944654669,Polygon,-7.070688100000001,109.79613352000001
way/944654670,Polygon,-7.0706824600000004,109.79620622
way/944654671,Polygon,-7.07071148,109.79627242
way/944654672,Polygon,-7.070723940000001,109.79634712
way/944654673,Polygon,-7.07017154,109.79625862
way/944654674,Polygon,-7.070334250000001,109.79605301666668
way/944654675,Polygon,-7.07034238,109.79619241999998
way/944654676,Polygon,-7.070466059999999,109.7961027
way/944654677,Polygon,-7.0705656,109.79619402
way/944654678,Polygon,-7.070495266666668,109.79628321666667
way/944654679,Polygon,-7.070570020000001,109.79631339999999
way/944654680,Polygon,-7.07028234,109.79547499999998
way/944654681,Polygon,-7.070205799999999,109.79549568
way/944654682,Polygon,-7.0702634,109.79564067999999
way/944654683,Polygon,-7.07033392,109.79559274
way/944654684,Polygon,-7.07022812,109.79603230000001
way/944654685,Polygon,-7.070054279999999,109.79618108
way/944654686,Polygon,-7.07009094,109.79560899999998
way/944654687,Polygon,-7.069790379999999,109.79555258
way/944654688,Polygon,-7.069816199999999,109.79570923333331
way/944654689,Polygon,-7.0697410000000005,109.79602672000001
way/944654690,Polygon,-7.0696797,109.79560052000002
way/944654691,Polygon,-7.069613419999999,109.79560082
way/944654692,Polygon,-7.0695492799999995,109.79574333999999
way/944654693,Polygon,-7.06936764,109.7955312
way/944654694,Polygon,-7.069439900000001,109.79553908
way/944654695,Polygon,-7.069393699999999,109.7957351
way/944654696,Polygon,-7.069423259999999,109.79583962
way/944654697,Polygon,-7.06972902,109.79575028
way/944654698,Polygon,-7.06905842,109.79524808000001
way/944654699,Polygon,-7.06867598,109.79527021999999
way/944654700,Polygon,-7.068501839999999,109.79521702000002
way/944654701,Polygon,-7.06854428,109.79495832
way/944654702,Polygon,-7.068901460000001,109.79528327999999
way/944654703,Polygon,-7.06883886,109.79528945999998
way/944654704,Polygon,-7.068933519999999,109.79540158
way/944654705,Polygon,-7.068773133333334,109.79500755000002
way/944654706,Polygon,-7.06888524,109.79511476
way/944654707,Polygon,-7.068812666666667,109.79477111666667
way/944654708,Polygon,-7.069054614285713,109.79475028571429
way/944654709,Polygon,-7.06914108,109.7948994
way/944654710,Polygon,-7.06918864,109.79490065999998
way/944654711,Polygon,-7.069321499999999,109.79479345999998
way/944654712,Polygon,-7.069333914285714,109.79492474285715
way/944654713,Polygon,-7.069101177777778,109.79416703333332
way/944654714,Polygon,-7.069316828571429,109.79411107142857
way/944654715,Polygon,-7.0692238,109.79416838333331
way/944654716,Polygon,-7.068971959999999,109.79434494000002
way/944654717,Polygon,-7.06919886,109.79437712
way/944654718,Polygon,-7.06896822,109.79446493999998
way/944654719,Polygon,-7.068523771428572,109.79423115714285
way/944654720,Polygon,-7.0685738,109.7946426
way/944654721,Polygon,-7.068368939999999,109.79485886
way/944654722,Polygon,-7.068398160000001,109.79463247999999
way/944654723,Polygon,-7.068079679999999,109.79487908000002
way/944654724,Polygon,-7.068097450000001,109.79460725000001
way/944654725,Polygon,-7.068058120000001,109.79423852
way/944654726,Polygon,-7.0677077,109.79425596000002
way/944654727,Polygon,-7.06771528,109.79438926
way/944654728,Polygon,-7.067749839999999,109.79502543999999
way/944654729,Polygon,-7.06824498,109.79486044000001
way/944654730,Polygon,-7.06704496,109.79455232000001
way/944654731,Polygon,-7.06692426,109.7945565
way/944658750,Polygon,-7.066653380000001,109.79477274000001
way/944658751,Polygon,-7.0665814,109.7948877
way/944658752,Polygon,-7.066815180000001,109.79449754
way/944658753,Polygon,-7.06666906,109.79427428
way/944658754,Polygon,-7.066576360000001,109.7942553
way/944658755,Polygon,-7.066502539999999,109.79423252
way/944658756,Polygon,-7.0664644800000005,109.7946046
way/944658757,Polygon,-7.066274999999999,109.79441015999998
way/944658758,Polygon,-7.0662969800000015,109.794477
way/944658759,Polygon,-7.06629478,109.79458368
way/944658760,Polygon,-7.066200820000001,109.79455487999999
way/944658761,Polygon,-7.06606788,109.79453270000002
way/944658762,Polygon,-7.066094619999999,109.79462612
way/944658763,Polygon,-7.06558424,109.79423028000001
way/944658764,Polygon,-7.065340379999999,109.79410679999998
way/944658765,Polygon,-7.0650673,109.79412167999999
way/944658766,Polygon,-7.06518984,109.79420338
way/944658767,Polygon,-7.065296316666667,109.79420191666667
way/944658768,Polygon,-7.06540302,109.79433342
way/944658769,Polygon,-7.064674740000001,109.79397251999998
way/944658770,Polygon,-7.0645374400000005,109.79391455999999
way/945705187,Polygon,-7.08259106,109.78665716
way/945705275,Polygon,-7.082531040000001,109.7867235
way/945705318,Polygon,-7.082465859999999,109.78679113999999
way/945705530,Polygon,-7.082130219999999,109.78645946000002
way/945705654,Polygon,-7.082160599999999,109.78669552000001
way/945705719,Polygon,-7.08207604,109.78680998
way/945705802,Polygon,-7.0819973,109.78684056000002
way/945705836,Polygon,-7.081909519999999,109.78693744
way/945705888,Polygon,-7.081846259999999,109.78704479999999
way/945710636,Polygon,-7.082159899999999,109.78712021999999
way/945717459,Polygon,-7.081943099999999,109.78729319999998
way/945717525,Polygon,-7.081830739999999,109.78744216
way/945718128,Polygon,-7.08170232,109.78754102
way/945722676,Polygon,-7.08140352,109.78843590000001
way/945722776,Polygon,-7.08062094,109.78845442
way/945722820,Polygon,-7.08105082,109.78851232
way/945723012,Polygon,-7.0804567,109.78852514285714
way/945723081,Polygon,-7.08053448,109.78896336
way/945723257,Polygon,-7.080245,109.78871913999998
way/945723359,Polygon,-7.080245339999999,109.7887819
way/945723800,Polygon,-7.080092400000001,109.78861951111111
way/945724368,Polygon,-7.080108179999999,109.78930414000001
way/945724444,Polygon,-7.08028018,109.78943518000001
way/945724519,Polygon,-7.079231699999999,109.79001372
way/864759287,Polygon,-7.049228583333334,109.79501381666665
way/864759288,Polygon,-7.05311192857143,109.79390582857143
way/864759289,Polygon,-7.052121644444444,109.79381173333336
way/864759290,Polygon,-7.05327996,109.79263710999999
way/864759291,Polygon,-7.051307899999999,109.7939221
way/864759303,Polygon,-7.0496757,109.79491999999999
way/865352629,Polygon,-7.064446471428572,109.79364684285714
way/865352630,Polygon,-7.064199879999999,109.79360084
way/865352631,Polygon,-7.064015380000001,109.7936053
way/865352632,Polygon,-7.0640808999999996,109.79348312857142
way/944658771,Polygon,-7.06410752,109.7937987
way/944658772,Polygon,-7.06213642,109.79385471999998
